player,nationality,position,squad,age,value,height,foot,league,minutes,goals,assists,cards_yellow,cards_red,assists_per90,xg_per90,xa_per90,shots_total,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,npxg_per_shot,xg_net,passes,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xa_net,passes_into_final_third,passes_into_penalty_area,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribbles_vs,dribble_tackles_pct,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,interceptions,clearances,errors,touches_def_3rd,touches_att_3rd,touches_att_pen_area,dribbles,dribbles_completed_pct,nutmegs,carry_distance,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,goalsm,cards_yellowm,cards_redm,assists_per90m,goals_assists_per90m,xg_per90m,xa_per90m,minutes_90sm,shots_on_target_pctm,shots_total_per90m,shots_on_target_per90m,xg_netm,passes_pctm,passes_pct_shortm,passes_pct_mediumm,passes_pct_longm,xa_netm,crosses_into_penalty_aream,passes_free_kicksm,passes_pressurem,crossesm,passes_lowm,passes_highm,passes_left_footm,passes_right_footm,passes_headm,passes_other_bodym,passes_offsidesm,passes_oobm,passes_interceptedm,passes_blockedm,sca_per90m,sca_passes_deadm,sca_dribblesm,gca_passes_deadm,gca_dribblesm,gca_shotsm,tackles_def_3rdm,tackles_mid_3rdm,tackles_att_3rdm,dribbles_vsm,dribble_tackles_pctm,pressure_regain_pctm,pressures_def_3rdm,pressures_mid_3rdm,pressures_att_3rdm,blocksm,blocked_shotsm,interceptionsm,clearancesm,errorsm,touches_def_3rdm,touches_att_3rdm,touches_att_pen_aream,dribblesm,dribbles_completed_pctm,nutmegsm,carry_distancem,passes_received_pctm,miscontrolsm,dispossessedm,cards_yellow_redm,foulsm,fouledm,offsidesm,pens_wonm,pens_concededm,own_goalsm,ball_recoveriesm,aerials_wonm,aerials_lostm,aerials_won_pctm,D,Pts,CL,WinCL,CLBestScorer,passes_progressive_ratio,pens_converted,gca/sca_summarym,tackles_pct,crosses_pen_pct,past_over_vs_dribbles,carry_progressive_distance_pct,games_started_pct,act_vs_exp_goals,act_vs_exp_assists
Leonardo Spinazzola,it ITA,DF,Juventus,25.0,15000000.0,186.0,1,Serie A,601.0,0.0,1.0,0.0,0.0,0.15,0.05,0.06,8.0,0.0,0.0,1.2,0.0,0.04,-0.3,383.0,79.1,85.4,89.9,50.0,0.6,16.0,17.0,44.0,2.0,0.0,62.0,11.0,28.0,0.0,0.0,0.0,0.0,57.0,72.0,75.0,246.0,11.0,42.0,3.0,0.0,10.0,5.0,14.0,20.0,3.0,0.0,1.0,3.0,0.0,2.0,0.3,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,9.0,44.4,31.0,36.0,20.0,28.0,7.0,0.0,0.0,2.0,5.0,0.0,97.0,214.0,32.0,26.0,38.5,1.0,3530.0,88.6,9.0,10.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,55.0,7.0,4.0,63.6,0.0,0.0,0.0,0.000249584,0.000249584,8.32e-05,9.98e-05,0.011148087,0.0,0.001996672,0.0,-0.000499168,0.131613977,0.142096506,0.149584027,0.083194676,0.000998336,0.009983361,0.003327787,0.103161398,0.046589018,0.09484193,0.119800333,0.124792013,0.409317804,0.018302829,0.004991681,0.0,0.016638935,0.008319468,0.023294509,0.004991681,0.0,0.001663894,0.0,0.0,0.001663894,0.006655574,0.003327787,0.001663894,0.014975042,0.073876872,0.051580699,0.059900166,0.03327787,0.046589018,0.011647255,0.0,0.003327787,0.008319468,0.0,0.161397671,0.356073211,0.053244592,0.043261231,0.0640599,0.001663894,5.873544093,0.147420965,0.014975042,0.016638935,0.0,0.004991681,0.003327787,0.001663894,0.0,0.0,0.0,0.091514143,0.011647255,0.006655574,0.105823627,6.0,90.0,1.0,0.0,0,0.29310980103168754,0.0,0.008683444328125,0.6666666666666666,0.21052631578947367,0.5555555555555556,0.6847025495750708,0.6,0.0,1.1111111111111112
Francesco Acerbi,it ITA,DF,Lazio,30.0,12000000.0,192.0,0,Serie A,3309.0,3.0,1.0,4.0,1.0,0.03,0.08,0.02,19.0,0.0,36.8,0.52,0.19,0.16,0.0,1787.0,87.0,88.6,92.6,73.8,0.4,112.0,6.0,66.0,51.0,1.0,262.0,48.0,8.0,0.0,0.0,0.0,0.0,184.0,319.0,1278.0,318.0,121.0,15.0,7.0,3.0,32.0,16.0,9.0,22.0,0.6,0.0,0.0,1.0,3.0,2.0,0.05,0.0,0.0,1.0,0.0,0.0,29.0,16.0,6.0,26.0,53.8,37.1,173.0,71.0,15.0,63.0,31.0,0.0,43.0,181.0,2.0,1117.0,127.0,27.0,11.0,81.8,0.0,9766.0,97.2,7.0,14.0,1.0,26.0,42.0,4.0,0.0,2.0,0.0,424.0,78.0,36.0,68.4,0.000906618,0.001208824,0.000302206,9.07e-06,3.32e-05,2.42e-05,6.04e-06,0.011121185,0.011121185,0.000157147,5.74e-05,0.0,0.026291931,0.026775461,0.027984285,0.022302811,0.000120882,0.000604412,0.015412511,0.079177999,0.002417649,0.055605923,0.096403747,0.386219402,0.096101541,0.036566939,0.002115443,0.000906618,0.009670595,0.004835298,0.002719855,0.000181324,0.0,0.0,0.0,0.0,0.000302206,0.008763977,0.004835298,0.001813237,0.007857359,0.016258688,0.011211846,0.052281656,0.021456633,0.004533092,0.019038985,0.009368389,0.012994862,0.054699305,0.000604412,0.337564219,0.038380175,0.008159565,0.003324267,0.024720459,0.0,2.951344817,0.029374433,0.002115443,0.004230885,0.000302206,0.007857359,0.012692656,0.001208824,0.0,0.000604412,0.0,0.128135388,0.023572076,0.01087942,0.020670898,8.0,59.0,0.0,0.0,0,0.31898583146905296,0.0,0.0016762993749999998,0.5825242718446602,0.23529411764705882,0.46153846153846156,0.5241654720458735,1.0,0.8571428571428571,0.9090909090909091
Luis Alberto,es ESP,MF,Lazio,25.0,28000000.0,183.0,1,Serie A,1990.0,4.0,5.0,5.0,1.0,0.23,0.21,0.28,70.0,8.0,18.6,3.17,0.59,0.05,-0.6,1479.0,75.8,88.1,83.0,46.2,-1.1,141.0,62.0,232.0,50.0,9.0,285.0,76.0,42.0,135.0,17.0,22.0,8.0,165.0,315.0,68.0,1343.0,27.0,26.0,7.0,9.0,22.0,40.0,39.0,143.0,6.47,31.0,5.0,8.0,2.0,10.0,0.45,3.0,0.0,2.0,0.0,1.0,11.0,28.0,7.0,61.0,29.5,29.7,111.0,315.0,164.0,32.0,3.0,0.0,11.0,5.0,0.0,170.0,901.0,67.0,54.0,44.4,3.0,8185.0,84.6,35.0,46.0,0.0,24.0,24.0,3.0,0.0,0.0,0.0,173.0,12.0,22.0,35.3,0.00201005,0.002512563,0.000502513,0.000115578,0.00020603,0.000105528,0.000140704,0.011105528,0.009346734,0.001592965,0.000296482,-0.000301508,0.038090452,0.044271357,0.041708543,0.02321608,-0.000552764,0.004020101,0.025125628,0.14321608,0.021105528,0.082914573,0.158291457,0.034170854,0.674874372,0.013567839,0.003517588,0.004522613,0.011055276,0.020100503,0.01959799,0.003251256,0.015577889,0.002512563,0.001507538,0.0,0.001005025,0.005527638,0.014070352,0.003517588,0.030653266,0.014824121,0.014924623,0.055778894,0.158291457,0.08241206,0.016080402,0.001507538,0.005527638,0.002512563,0.0,0.085427136,0.452763819,0.033668342,0.027135678,0.022311558,0.001507538,4.113065327,0.042512563,0.01758794,0.023115578,0.0,0.012060302,0.012060302,0.001507538,0.0,0.0,0.0,0.086934673,0.006030151,0.011055276,0.017738693,8.0,59.0,0.0,0.0,0,0.36423906104208614,1.0,0.016527952359374997,0.6021505376344086,0.18823529411764706,0.7049180327868853,0.6486255345143556,0.9259259259259259,0.7843137254901962,0.7575757575757576
Milan Badelj,hr CRO,MF,Lazio,29.0,9000000.0,186.0,1,Serie A,1141.0,1.0,0.0,6.0,0.0,0.0,0.04,0.04,13.0,0.0,30.8,1.03,0.32,0.04,0.5,877.0,83.9,86.7,87.5,73.4,-0.6,76.0,12.0,28.0,20.0,1.0,124.0,24.0,9.0,4.0,0.0,0.0,0.0,98.0,136.0,132.0,680.0,49.0,3.0,3.0,4.0,9.0,19.0,16.0,28.0,2.21,3.0,0.0,0.0,1.0,2.0,0.16,0.0,0.0,0.0,0.0,0.0,11.0,19.0,5.0,31.0,29.0,25.2,75.0,132.0,27.0,36.0,9.0,0.0,28.0,14.0,0.0,236.0,210.0,7.0,34.0,70.6,0.0,3303.0,94.9,5.0,7.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,176.0,13.0,10.0,56.5,0.000876424,0.005258545,0.0,0.0,7.01e-05,3.51e-05,3.51e-05,0.011130587,0.026993865,0.000902717,0.000280456,0.000438212,0.073531989,0.075985977,0.076687117,0.064329535,-0.000525855,0.002629273,0.017528484,0.108676599,0.007887818,0.085889571,0.11919369,0.115687993,0.595968449,0.042944785,0.002629273,0.003505697,0.007887818,0.01665206,0.014022787,0.001936897,0.002629273,0.0,0.0,0.0,0.0,0.009640666,0.01665206,0.004382121,0.02716915,0.025416301,0.02208589,0.065731814,0.115687993,0.023663453,0.031551271,0.007887818,0.024539877,0.012269939,0.0,0.206836109,0.18404908,0.006134969,0.029798422,0.061875548,0.0,2.894829097,0.083172656,0.004382121,0.006134969,0.0,0.021910605,0.013146363,0.0,0.0,0.0,0.0,0.154250657,0.011393514,0.008764242,0.049517967,8.0,59.0,0.0,0.0,0,0.31430683918669133,0.0,0.006148663296875001,0.5915492957746479,0.3157894736842105,0.7096774193548387,0.5355737208598244,0.6086956521739131,1.0,0.0
Bastos,ao ANG,DF,Lazio,27.0,4000000.0,180.0,1,Serie A,1139.0,1.0,0.0,3.0,0.0,0.0,0.07,0.0,12.0,0.0,25.0,0.95,0.24,0.08,0.1,550.0,85.3,93.7,94.0,57.6,0.0,39.0,0.0,23.0,11.0,0.0,91.0,18.0,3.0,0.0,0.0,0.0,0.0,54.0,91.0,169.0,348.0,14.0,12.0,0.0,2.0,12.0,5.0,7.0,6.0,0.47,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,29.0,55.2,28.5,100.0,38.0,13.0,23.0,9.0,0.0,7.0,56.0,1.0,318.0,83.0,11.0,13.0,92.3,0.0,3271.0,97.5,3.0,7.0,0.0,12.0,7.0,1.0,0.0,1.0,0.0,95.0,19.0,13.0,59.4,0.000877963,0.002633889,0.0,0.0,7.02e-05,6.15e-05,0.0,0.011150132,0.021949078,0.000834065,0.000210711,8.78e-05,0.074890255,0.082265145,0.082528534,0.050570676,0.0,0.0,0.009657594,0.079894644,0.002633889,0.047410009,0.079894644,0.148375768,0.305531168,0.012291484,0.0,0.001755926,0.010535558,0.004389816,0.006145742,0.000412643,0.0,0.001755926,0.0,0.0,0.0,0.018437226,0.004389816,0.000877963,0.025460931,0.048463565,0.025021949,0.087796313,0.033362599,0.011413521,0.020193152,0.007901668,0.006145742,0.049165935,0.000877963,0.279192274,0.072870939,0.009657594,0.011413521,0.081035996,0.0,2.871817384,0.085601405,0.002633889,0.006145742,0.0,0.010535558,0.006145742,0.000877963,0.0,0.000877963,0.0,0.083406497,0.016681299,0.011413521,0.05215101,8.0,59.0,0.0,0.0,0,0.28900421667207266,0.0,0.001070017640625,0.7272727272727273,0.0,0.4482758620689655,0.5560990522775909,0.6111111111111112,0.7142857142857143,0.0
Valon Berisha,xk KVX,MF,Lazio,25.0,7000000.0,176.0,1,Serie A,198.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,1.0,0.0,0.0,0.45,0.0,0.05,-0.1,152.0,80.9,88.2,81.6,41.7,-0.1,11.0,2.0,9.0,2.0,0.0,20.0,4.0,0.0,7.0,0.0,0.0,0.0,15.0,20.0,12.0,127.0,12.0,0.0,1.0,1.0,1.0,3.0,2.0,7.0,3.18,2.0,0.0,0.0,1.0,1.0,0.45,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,3.0,0.0,18.9,16.0,41.0,17.0,7.0,0.0,0.0,0.0,2.0,0.0,30.0,57.0,3.0,5.0,100.0,1.0,670.0,86.2,1.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010101,0.000353535,0.011111111,0.0,0.002272727,0.0,-0.000505051,0.408585859,0.445454545,0.412121212,0.210606061,-0.000505051,0.0,0.01010101,0.101010101,0.0,0.075757576,0.101010101,0.060606061,0.641414141,0.060606061,0.005050505,0.005050505,0.005050505,0.015151515,0.01010101,0.016060606,0.01010101,0.0,0.0,0.0,0.0,0.01010101,0.025252525,0.005050505,0.015151515,0.0,0.095454545,0.080808081,0.207070707,0.085858586,0.035353535,0.0,0.0,0.01010101,0.0,0.151515152,0.287878788,0.015151515,0.025252525,0.505050505,0.005050505,3.383838384,0.435353535,0.005050505,0.02020202,0.0,0.015151515,0.02020202,0.0,0.005050505,0.0,0.0,0.131313131,0.0,0.01010101,0.0,8.0,59.0,0.0,0.0,0,0.2340188993885492,0.0,0.009075126171875,0.5882352941176471,0.0,1.0,0.5,0.125,0.0,0.0
Felipe Caicedo,ec ECU,FW,Lazio,29.0,3000000.0,183.0,0,Serie A,1371.0,8.0,2.0,4.0,0.0,0.13,0.42,0.11,39.0,0.0,38.5,2.56,0.98,0.14,1.6,367.0,75.5,78.2,76.4,70.0,0.4,19.0,13.0,6.0,0.0,1.0,94.0,2.0,4.0,0.0,0.0,0.0,0.0,58.0,41.0,250.0,69.0,25.0,1.0,7.0,2.0,7.0,10.0,10.0,41.0,2.69,0.0,6.0,1.0,3.0,9.0,0.59,0.0,3.0,0.0,1.0,0.0,5.0,7.0,7.0,12.0,8.3,25.5,30.0,126.0,122.0,5.0,3.0,0.0,3.0,4.0,0.0,39.0,269.0,85.0,32.0,75.0,1.0,1847.0,62.9,27.0,24.0,0.0,28.0,24.0,11.0,1.0,0.0,0.0,56.0,22.0,36.0,37.9,0.005835157,0.002917578,0.0,9.48e-05,0.0004814,0.000306346,8.02e-05,0.011086798,0.028081692,0.00186725,0.000714807,0.001167031,0.055069292,0.057038658,0.055725748,0.051057622,0.000291758,0.0,0.0,0.068563093,0.002917578,0.042304887,0.029905179,0.182348651,0.050328228,0.018234865,0.005105762,0.001458789,0.005105762,0.007293946,0.007293946,0.001962071,0.0,0.004376368,0.0,0.002188184,0.0,0.003646973,0.005105762,0.005105762,0.008752735,0.006053975,0.018599562,0.021881838,0.09190372,0.088986142,0.003646973,0.002188184,0.002188184,0.002917578,0.0,0.028446389,0.196207148,0.061998541,0.023340627,0.054704595,0.000729395,1.347191831,0.04587892,0.019693654,0.01750547,0.0,0.020423049,0.01750547,0.008023341,0.000729395,0.0,0.0,0.040846098,0.016046681,0.026258206,0.027644055,8.0,59.0,0.0,0.0,0,0.22547243075330053,1.0,0.00828546690625,0.6666666666666666,0.0,0.9166666666666666,0.5143475906876015,0.6071428571428571,1.1594202898550725,0.9523809523809523
Luan Capanni,br BRA,FW,Lazio,18.0,100000.0,190.0,1,Serie A,9.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,1.0,0.0,0.0,10.0,0.0,0.02,0.0,5.0,60.0,66.7,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,30.0,85.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.111111111,0.0,0.0,0.0,0.02,0.0,0.011111111,0.0,1.111111111,0.0,0.0,6.666666667,7.411111111,11.11111111,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.222222222,0.0,0.333333333,0.111111111,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,11.11111111,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,3.333333333,9.522222222,0.111111111,0.0,0.0,0.111111111,0.111111111,0.0,0.0,0.0,0.0,0.111111111,0.111111111,0.0,11.11111111,8.0,59.0,0.0,0.0,0,0.2647058823529412,0.0,0.0,0.6666666666666666,0.0,0.0,0.8666666666666667,0.0,0.0,0.0
Danilo Cataldi,it ITA,MF,Lazio,23.0,4000000.0,180.0,1,Serie A,578.0,2.0,1.0,2.0,0.0,0.16,0.13,0.23,14.0,3.0,28.6,2.18,0.62,0.06,1.2,385.0,79.7,91.1,83.1,49.1,-0.5,19.0,12.0,51.0,17.0,1.0,67.0,9.0,13.0,29.0,2.0,1.0,1.0,42.0,66.0,68.0,301.0,6.0,4.0,3.0,1.0,8.0,5.0,9.0,27.0,4.2,13.0,1.0,1.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,10.0,30.0,29.4,42.0,56.0,28.0,6.0,0.0,0.0,8.0,5.0,0.0,89.0,147.0,11.0,9.0,88.9,0.0,1742.0,89.9,4.0,2.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,55.0,3.0,6.0,33.3,0.003460208,0.003460208,0.0,0.000276817,0.000813149,0.000224913,0.000397924,0.011072664,0.049480969,0.003771626,0.001072664,0.002076125,0.137889273,0.157612457,0.143771626,0.084948097,-0.000865052,0.003460208,0.029411765,0.115916955,0.022491349,0.07266436,0.114186851,0.117647059,0.520761246,0.010380623,0.005190311,0.001730104,0.01384083,0.008650519,0.015570934,0.007266436,0.022491349,0.001730104,0.001730104,0.0,0.0,0.010380623,0.008650519,0.003460208,0.017301038,0.051903114,0.050865052,0.07266436,0.096885813,0.048442907,0.010380623,0.0,0.01384083,0.008650519,0.0,0.153979239,0.25432526,0.019031142,0.015570934,0.153806228,0.0,3.01384083,0.155536332,0.006920415,0.003460208,0.0,0.012110727,0.005190311,0.001730104,0.0,0.0,0.0,0.095155709,0.005190311,0.010380623,0.057612457,8.0,59.0,0.0,0.0,0,0.34293785310734465,0.0,0.009001946484374999,0.7407407407407407,0.14814814814814814,0.7,0.5218140068886338,0.3333333333333333,1.5384615384615383,0.5
Joaquín Correa,ar ARG,FW,Lazio,23.0,20000000.0,188.0,1,Serie A,1927.0,5.0,6.0,5.0,0.0,0.28,0.32,0.24,70.0,1.0,41.4,3.27,1.35,0.1,-2.0,883.0,84.7,88.3,84.2,81.0,0.8,52.0,36.0,45.0,10.0,5.0,200.0,16.0,10.0,14.0,0.0,0.0,0.0,89.0,61.0,81.0,748.0,14.0,14.0,13.0,8.0,0.0,20.0,21.0,118.0,5.51,5.0,18.0,8.0,11.0,16.0,0.75,0.0,2.0,3.0,2.0,0.0,7.0,11.0,5.0,31.0,22.6,24.8,59.0,182.0,138.0,17.0,5.0,0.0,5.0,9.0,0.0,82.0,704.0,153.0,113.0,53.1,1.0,7807.0,72.1,50.0,35.0,0.0,29.0,43.0,8.0,1.0,0.0,0.0,93.0,19.0,35.0,35.2,0.002594707,0.002594707,0.0,0.000145304,0.00026466,0.000166061,0.000124546,0.011105345,0.021484172,0.001696938,0.000700571,-0.001037883,0.043954333,0.045822522,0.043694862,0.04203425,0.000415153,0.0,0.005189414,0.103788272,0.005189414,0.046185781,0.031655423,0.04203425,0.388168137,0.007265179,0.006746238,0.004151531,0.0,0.010378827,0.010897769,0.002859367,0.002594707,0.009340944,0.0,0.001037883,0.001556824,0.00363259,0.005708355,0.002594707,0.016087182,0.011728075,0.012869746,0.03061754,0.094447327,0.071613908,0.008822003,0.002594707,0.002594707,0.004670472,0.0,0.042553191,0.365334717,0.079398028,0.058640374,0.027555786,0.000518941,4.051375195,0.037415672,0.025947068,0.018162948,0.0,0.015049299,0.022314478,0.004151531,0.000518941,0.0,0.0,0.048261546,0.009859886,0.018162948,0.018266736,8.0,59.0,0.0,0.0,0,0.23594965894898645,0.0,0.015754735359375,0.7659574468085106,0.0,0.7741935483870968,0.6477520174202639,0.5294117647058824,0.6666666666666666,1.0526315789473684
Riza Durmisi,dk DEN,DF,Lazio,24.0,4000000.0,168.0,0,Serie A,326.0,0.0,1.0,4.0,0.0,0.28,0.03,0.15,4.0,1.0,50.0,1.1,0.55,0.03,-0.1,164.0,73.8,88.4,76.9,28.0,0.4,6.0,4.0,27.0,6.0,0.0,31.0,7.0,11.0,1.0,0.0,0.0,0.0,24.0,40.0,114.0,23.0,7.0,20.0,0.0,1.0,4.0,1.0,2.0,16.0,4.42,0.0,0.0,0.0,0.0,2.0,0.55,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,60.0,29.5,22.0,24.0,15.0,4.0,0.0,0.0,2.0,8.0,0.0,47.0,93.0,14.0,7.0,57.1,0.0,830.0,85.7,1.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,40.0,0.0,0.012269939,0.0,0.000858896,0.000858896,9.2e-05,0.000460123,0.011042945,0.153374233,0.003374233,0.001687117,-0.000306748,0.226380368,0.271165644,0.235889571,0.085889571,0.001226994,0.003067485,0.018404908,0.095092025,0.033742331,0.073619632,0.122699387,0.349693252,0.070552147,0.021472393,0.0,0.003067485,0.012269939,0.003067485,0.006134969,0.013558282,0.0,0.0,0.0,0.0,0.0,0.009202454,0.0,0.006134969,0.015337423,0.18404908,0.090490798,0.067484663,0.073619632,0.04601227,0.012269939,0.0,0.006134969,0.024539877,0.0,0.144171779,0.285276074,0.042944785,0.021472393,0.175153374,0.0,2.54601227,0.262883436,0.003067485,0.003067485,0.0,0.021472393,0.012269939,0.0,0.0,0.0,0.0,0.070552147,0.006134969,0.009202454,0.122699387,8.0,59.0,0.0,0.0,0,0.3170244633050424,0.0,0.01332438640625,0.9090909090909091,0.08695652173913043,0.4,0.6493975903614457,0.2,0.0,0.9090909090909091
Luiz Felipe,br BRA,DF,Lazio,21.0,10000000.0,187.0,1,Serie A,1289.0,1.0,1.0,4.0,0.0,0.07,0.04,0.01,8.0,0.0,25.0,0.56,0.14,0.07,0.5,703.0,83.8,90.3,88.9,69.1,0.8,45.0,6.0,36.0,18.0,1.0,123.0,13.0,5.0,0.0,0.0,0.0,0.0,50.0,104.0,79.0,571.0,28.0,18.0,0.0,0.0,5.0,8.0,15.0,8.0,0.56,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.0,1.0,0.0,0.0,19.0,7.0,0.0,20.0,35.0,28.8,97.0,50.0,9.0,42.0,21.0,0.0,21.0,51.0,0.0,420.0,68.0,7.0,9.0,44.4,1.0,4044.0,97.7,1.0,6.0,0.0,21.0,14.0,1.0,0.0,0.0,0.0,123.0,15.0,18.0,45.5,0.000775795,0.003103181,0.0,5.43e-05,0.000108611,3.1e-05,7.76e-06,0.011093871,0.01939488,0.000434445,0.000108611,0.000387898,0.065011637,0.070054306,0.068968192,0.053607448,0.000620636,0.000775795,0.013964313,0.095422808,0.003878976,0.03878976,0.0806827,0.06128782,0.442979054,0.021722265,0.0,0.0,0.003878976,0.006206362,0.011636928,0.000434445,0.0,0.0,0.0,0.0,0.000775795,0.014740109,0.005430566,0.0,0.015515904,0.027152832,0.022342901,0.075252133,0.03878976,0.006982157,0.032583398,0.016291699,0.016291699,0.039565555,0.0,0.32583398,0.052754073,0.005430566,0.006982157,0.034445306,0.000775795,3.137315749,0.07579519,0.000775795,0.004654771,0.0,0.016291699,0.010861133,0.000775795,0.0,0.0,0.0,0.095422808,0.011636928,0.013964313,0.035298681,8.0,59.0,0.0,0.0,0,0.3038578596693263,0.0,0.001636442953125,0.6037735849056604,0.18181818181818182,0.65,0.5707220573689417,0.8823529411764706,1.0,1.4285714285714286
Ciro Immobile,it ITA,FW,Lazio,28.0,40000000.0,185.0,1,Serie A,2859.0,15.0,6.0,6.0,0.0,0.19,0.49,0.18,119.0,1.0,37.0,3.75,1.39,0.11,-0.6,966.0,76.0,82.3,74.0,59.0,0.4,40.0,31.0,39.0,2.0,6.0,212.0,16.0,27.0,0.0,0.0,0.0,0.0,145.0,87.0,85.0,796.0,33.0,20.0,20.0,5.0,12.0,36.0,34.0,123.0,3.87,0.0,8.0,9.0,7.0,13.0,0.41,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,14.0,14.3,26.4,33.0,205.0,198.0,22.0,4.0,0.0,4.0,5.0,0.0,89.0,831.0,246.0,85.0,40.0,2.0,7173.0,63.2,69.0,48.0,0.0,24.0,39.0,38.0,0.0,0.0,0.0,156.0,15.0,28.0,34.9,0.00524659,0.002098636,0.0,6.65e-05,0.00023085,0.000171389,6.3e-05,0.01112277,0.012941588,0.001311647,0.000486184,-0.000209864,0.026582721,0.028786289,0.025883176,0.020636586,0.000139909,0.001049318,0.000699545,0.074151801,0.009443861,0.050717034,0.03043022,0.029730675,0.278419028,0.011542497,0.006995453,0.001748863,0.004197272,0.012591815,0.01189227,0.00135362,0.0,0.002798181,0.0,0.000349773,0.0,0.001399091,0.0,0.002098636,0.004896817,0.005001749,0.009233998,0.011542497,0.071703393,0.069254984,0.007694998,0.001399091,0.001399091,0.001748863,0.0,0.031129766,0.29066107,0.086044071,0.029730675,0.013990906,0.000699545,2.508919203,0.022105631,0.024134313,0.016789087,0.0,0.008394544,0.013641133,0.013291361,0.0,0.0,0.0,0.054564533,0.00524659,0.009793634,0.012207065,8.0,59.0,0.0,0.0,0,0.1959426509314347,1.0,0.011274702640625002,0.7619047619047619,0.10909090909090909,0.8571428571428571,0.5838561271434546,0.8611111111111112,0.9316770186335402,0.9836065573770493
